cut,clarity,color,carat,price_per_carat
Fair,VS2,H,0.9,3895.2777777777774
Fair,VS2,H,1.0,4282.0
Fair,VS2,H,1.01,3696.039603960396
Fair,VS2,H,1.35,4166.666666666666
Fair,VS2,H,1.5,6804.0
Fair,VS2,H,1.51,5604.635761589405
Fair,VS2,H,1.99,8901.005025125629
Fair,VS2,H,2.0,6382.5
Fair,VS2,I,0.46,1858.695652173913
Fair,VS2,I,0.61,2355.7377049180327
Fair,VS2,I,0.64,2204.6875
Fair,VS2,I,0.65,2552.3076923076924
Fair,VS2,I,0.67,2143.283582089552
Fair,VS2,I,0.7,2721.4285714285716
Fair,VS2,I,0.71,3109.8591549295775
Fair,VS2,I,0.81,2980.2469135802467
Fair,VS2,I,0.83,3104.819277108434
Fair,VS2,I,0.88,2897.7272727272725
Fair,VS2,I,0.9,3271.4814814814813
Fair,VS2,I,0.93,3503.2258064516127
Fair,VS2,I,0.96,3348.9583333333335
Fair,VS2,I,1.0,3265.0
Fair,VS2,I,1.01,3561.3861386138615
Fair,VS2,I,1.13,4154.867256637169
Fair,VS2,I,1.18,3858.474576271187
Fair,VS2,I,1.35,5320.0
Fair,VS2,I,1.51,5801.766004415011
Fair,VS2,I,1.53,5879.738562091503
Fair,VS2,I,2.01,7825.373134328359
Fair,VS2,J,0.3,1386.6666666666667
Fair,VS2,J,0.51,1952.9411764705883
Fair,VS2,J,0.61,1924.5901639344263
Fair,VS2,J,0.7,2548.571428571429
Fair,VS2,J,0.71,2296.478873239437
Fair,VS2,J,0.75,2592.0
Fair,VS2,J,0.9,3127.777777777778
Fair,VS2,J,0.91,3136.263736263736
Fair,VS2,J,1.0,3116.5
Fair,VS2,J,1.01,3502.970297029703
Fair,VS2,J,1.08,3685.1851851851848
Fair,VS2,J,1.09,3158.715596330275
Fair,VS2,J,1.5,3897.3333333333335
Fair,VS2,J,1.53,4352.287581699346
Fair,VS2,J,2.01,6837.810945273633
Fair,VS2,J,2.29,5982.96943231441
Fair,VVS1,D,0.32,2734.375
Fair,VVS1,D,0.5,3584.0
Fair,VVS1,D,1.0,10752.0
Fair,VVS1,E,0.34,2976.4705882352937
Fair,VVS1,E,0.57,4921.0526315789475
Fair,VVS1,E,1.01,8444.554455445545
Fair,VVS1,F,0.31,2387.0967741935483
Fair,VVS1,F,0.34,3058.8235294117644
Fair,VVS1,F,0.35,2888.571428571429
Fair,VVS1,F,1.02,7803.921568627451
Fair,VVS1,F,1.32,9581.818181818182
Fair,VVS1,G,0.3,2633.3333333333335
Fair,VVS1,G,0.7,3995.714285714286
Fair,VVS1,G,0.71,4312.6760563380285
Fair,VVS1,H,0.91,4521.978021978021
Fair,VVS1,I,0.9,4660.0
Fair,VVS2,D,0.31,3216.1290322580644
Fair,VVS2,D,0.41,2656.09756097561
Fair,VVS2,D,0.7,4708.571428571428
Fair,VVS2,D,0.74,5459.459459459459
Fair,VVS2,D,1.0,10562.0
Fair,VVS2,D,1.01,8629.70297029703
Fair,VVS2,E,0.3,1953.3333333333335
Fair,VVS2,E,0.35,2108.571428571429
Fair,VVS2,E,0.49,3479.591836734694
Fair,VVS2,E,0.52,3998.076923076923
Fair,VVS2,E,0.9,6167.777777777777
Fair,VVS2,E,0.91,5967.032967032967
Fair,VVS2,E,1.0,7553.0
Fair,VVS2,F,0.3,2476.666666666667
Fair,VVS2,F,0.31,2441.935483870968
Fair,VVS2,F,0.33,2100.0
Fair,VVS2,F,0.51,8125.490196078431
Fair,VVS2,F,0.6,4140.0
Fair,VVS2,F,1.02,6728.431372549019
Fair,VVS2,F,1.5,10909.333333333334
Fair,VVS2,G,0.23,1604.3478260869565
Fair,VVS2,G,0.3,2730.0
Fair,VVS2,G,0.48,2847.916666666667
Fair,VVS2,G,0.5,3441.3333333333335
Fair,VVS2,G,0.6,3611.666666666667
Fair,VVS2,G,0.7,3789.2857142857147
Fair,VVS2,G,0.74,3998.6486486486488
Fair,VVS2,G,0.81,4102.469135802469
Fair,VVS2,G,1.0,4928.0
Fair,VVS2,G,1.02,6603.921568627451
Fair,VVS2,G,1.5,9035.333333333334
Fair,VVS2,H,0.33,2793.939393939394
Fair,VVS2,H,0.45,2726.6666666666665
Fair,VVS2,H,0.7,3571.4285714285716
Fair,VVS2,H,0.72,3622.222222222222
Fair,VVS2,H,0.76,3551.315789473684
Fair,VVS2,H,1.0,4312.0
Fair,VVS2,H,1.01,4311.881188118812
Fair,VVS2,H,1.08,4787.962962962963
Fair,VVS2,I,0.52,2694.230769230769
Fair,VVS2,I,0.7,3024.2857142857147
Fair,VVS2,I,0.72,2959.722222222222
Fair,VVS2,I,0.73,3220.5479452054797
Fair,VVS2,I,0.77,2976.6233766233768
Fair,VVS2,I,0.9,3534.4444444444443
Fair,VVS2,I,1.52,4804.605263157895
Good,I1,D,0.32,1295.3125
Good,I1,D,1.0,2657.0
Good,I1,D,1.2,3621.666666666667
Good,I1,D,1.23,3263.008130081301
Good,I1,D,1.51,3959.6026490066224
Good,I1,E,0.81,3219.753086419753
Good,I1,E,0.91,2573.6263736263736
Good,I1,E,1.01,3449.5049504950493
Good,I1,E,1.02,2991.176470588235
Good,I1,E,1.05,1967.6190476190475
Good,I1,E,1.21,3471.900826446281
Good,I1,E,1.51,3724.503311258278
Good,I1,E,1.52,2042.7631578947369
Good,I1,E,1.68,3494.6428571428573
Good,I1,E,1.73,4838.1502890173415
Good,I1,F,0.4,1227.5
Good,I1,F,0.41,1401.2195121951222
Good,I1,F,0.64,1781.25
Good,I1,F,0.7,1485.7142857142858
Good,I1,F,0.75,1350.6666666666667
Good,I1,F,0.84,2082.1428571428573
Good,I1,F,0.9,2381.111111111111
Good,I1,F,1.0,2407.5
Good,I1,F,1.07,3163.0841121495323
Good,I1,F,1.5,3059.0
Good,I1,F,2.01,3326.3681592039807
Good,I1,G,0.41,1301.219512195122
Good,I1,G,0.73,1657.5342465753424
Good,I1,G,0.8,1687.5
Good,I1,G,0.9,2538.8888888888887
Good,I1,G,1.02,2298.0392156862745
Good,I1,G,1.13,2767.256637168142
Good,I1,G,1.14,2041.2280701754387
Good,I1,G,1.44,4157.638888888889
Good,I1,G,1.5,2119.3333333333335
Good,I1,G,1.51,2315.8940397350993
Good,I1,G,2.0,3427.0
Good,I1,G,2.05,3427.317073170732
Good,I1,H,0.7,1706.4285714285716
Good,I1,H,0.9,2154.4444444444443
Good,I1,H,1.01,2817.8217821782177
Good,I1,H,1.02,2697.0588235294117
Good,I1,H,1.04,3107.6923076923076
Good,I1,H,1.5,2681.3333333333335
Good,I1,H,1.53,4157.516339869281
Good,I1,H,2.01,3727.114427860697
Good,I1,H,2.06,2956.796116504854
Good,I1,I,0.7,1587.1428571428573
Good,I1,I,1.01,2815.841584158416
Good,I1,I,1.03,2466.019417475728
Good,I1,I,1.29,2401.5503875968993
Good,I1,I,1.5,2772.0
Good,I1,I,1.7,3808.2352941176473
Good,I1,I,3.0,3621.0
Good,I1,J,0.91,2137.362637362637
Good,I1,J,2.0,3260.5
Good,IF,D,0.46,4650.0
Good,IF,D,0.5,6756.0
Good,IF,D,1.0,15928.0
Good,IF,D,1.01,14931.683168316831
Good,IF,D,1.09,15051.376146788989
Good,IF,E,0.25,2048.0
Good,IF,E,0.26,2296.153846153846
Good,IF,E,0.28,2185.7142857142853
Good,IF,E,0.31,2986.021505376344
Good,IF,E,0.38,3468.4210526315787
Good,IF,E,0.9,7560.0
Good,IF,F,0.29,2182.7586206896553
Good,IF,F,0.3,2575.555555555556
Good,IF,F,0.46,3926.086956521739
Good,IF,F,0.55,4120.0
Good,IF,F,0.64,4656.25
Good,IF,F,0.71,4778.87323943662
Good,IF,F,1.0,9763.5
Good,IF,F,1.01,9357.425742574258
Good,IF,G,0.3,3051.1111111111113
Good,IF,G,0.31,2980.6451612903224
Good,IF,G,0.39,3110.25641025641
Good,IF,G,0.4,2800.0
Good,IF,G,0.44,3197.7272727272725
Good,IF,G,0.5,4162.0
Good,IF,G,0.52,4025.0
Good,IF,G,0.71,5046.478873239437
Good,IF,G,0.9,6505.555555555556
Good,IF,G,1.51,9704.635761589403
Good,IF,H,0.53,2716.9811320754716
Good,IF,H,0.63,3815.873015873016
Good,IF,H,1.05,6383.809523809524
Good,IF,H,1.53,8658.823529411764
Good,IF,I,0.3,2103.3333333333335
Good,IF,I,0.38,2331.578947368421
Good,IF,I,0.9,4112.777777777777
Good,IF,J,0.41,2017.0731707317075
Good,IF,J,0.59,3479.661016949153
Good,IF,J,1.11,4829.729729729729
Good,IF,J,1.21,5205.785123966943
Good,SI1,D,0.3,1859.1666666666667
Good,SI1,D,0.31,1933.5483870967741
Good,SI1,D,0.32,1978.3854166666667
Good,SI1,D,0.33,1718.181818181818
Good,SI1,D,0.34,1841.1764705882351
Good,SI1,D,0.35,1889.5238095238099
Good,SI1,D,0.36,1841.6666666666667
Good,SI1,D,0.37,2101.3513513513512
Good,SI1,D,0.4,1875.5
Good,SI1,D,0.41,1860.3658536585367
Good,SI1,D,0.43,1969.767441860465
Good,SI1,D,0.47,2100.0
Good,SI1,D,0.5,2629.285714285714
Good,SI1,D,0.51,2665.6862745098038
Good,SI1,D,0.52,3086.5384615384614
Good,SI1,D,0.53,3086.7924528301887
Good,SI1,D,0.54,2425.9259259259256
Good,SI1,D,0.57,3240.350877192983
Good,SI1,D,0.59,2755.9322033898306
Good,SI1,D,0.6,3240.0
Good,SI1,D,0.61,2883.6065573770493
Good,SI1,D,0.67,3370.149253731343
Good,SI1,D,0.7,3604.444444444445
Good,SI1,D,0.71,3712.2065727699533
Good,SI1,D,0.72,3829.166666666667
Good,SI1,D,0.74,3720.2702702702704
Good,SI1,D,0.75,3871.1111111111113
Good,SI1,D,0.78,4170.51282051282
Good,SI1,D,0.8,3422.5
Good,SI1,D,0.81,4014.1975308641972
Good,SI1,D,0.9,4438.104575163398
Good,SI1,D,0.91,4182.417582417583
Good,SI1,D,0.92,4918.478260869565
Good,SI1,D,0.93,4098.924731182796
Good,SI1,D,0.94,5095.744680851064
Good,SI1,D,0.96,4888.541666666667
Good,SI1,D,1.0,5251.5
Good,SI1,D,1.01,5235.468841001748
Good,SI1,D,1.02,5085.78431372549
Good,SI1,D,1.03,4625.728155339806
Good,SI1,D,1.04,5488.461538461538
Good,SI1,D,1.05,5880.0
Good,SI1,D,1.08,5438.888888888889
Good,SI1,D,1.11,5484.684684684684
Good,SI1,D,1.2,4927.5
Good,SI1,D,1.4,6160.0
Good,SI1,D,1.5,7158.0
Good,SI1,D,1.51,7342.384105960265
Good,SI1,D,2.04,9052.941176470587
Good,SI1,E,0.28,1332.142857142857
Good,SI1,E,0.3,1863.703703703704
Good,SI1,E,0.31,1854.1935483870968
Good,SI1,E,0.32,1695.3125
Good,SI1,E,0.33,1830.3030303030305
Good,SI1,E,0.34,1792.436974789916
Good,SI1,E,0.36,1752.7777777777778
Good,SI1,E,0.38,1686.842105263158
Good,SI1,E,0.4,1972.0833333333333
Good,SI1,E,0.41,1832.7913279132792
Good,SI1,E,0.42,2045.2380952380954
Good,SI1,E,0.43,1694.1860465116279
Good,SI1,E,0.44,1718.1818181818182
Good,SI1,E,0.45,2102.222222222222
Good,SI1,E,0.46,2019.565217391304
Good,SI1,E,0.5,2444.7619047619046
Good,SI1,E,0.51,2722.6381461675574
Good,SI1,E,0.52,2669.230769230769
Good,SI1,E,0.53,2379.8742138364782
Good,SI1,E,0.54,2707.4074074074074
Good,SI1,E,0.55,2312.7272727272725
Good,SI1,E,0.58,2567.2413793103447
Good,SI1,E,0.7,3409.6190476190477
Good,SI1,E,0.71,3656.80751173709
Good,SI1,E,0.72,3240.2777777777783
Good,SI1,E,0.73,3848.2876712328766
Good,SI1,E,0.74,3197.2972972972975
Good,SI1,E,0.75,3731.3333333333335
Good,SI1,E,0.78,4587.179487179487
Good,SI1,E,0.79,3769.6202531645567
Good,SI1,E,0.83,3915.66265060241
Good,SI1,E,0.9,4244.575163398693
Good,SI1,E,0.91,4832.783882783883
Good,SI1,E,0.92,4297.282608695652
Good,SI1,E,0.93,4958.064516129032
Good,SI1,E,1.0,4908.733333333334
Good,SI1,E,1.01,4846.967821782178
Good,SI1,E,1.02,4355.882352941177
Good,SI1,E,1.04,5312.9807692307695
Good,SI1,E,1.05,4688.095238095238
Good,SI1,E,1.08,4940.277777777777
Good,SI1,E,1.11,5565.7657657657655
Good,SI1,E,1.12,5026.785714285714
Good,SI1,E,1.14,5174.561403508772
Good,SI1,E,1.2,5728.75
Good,SI1,E,1.21,5607.024793388429
Good,SI1,E,1.24,6099.193548387097
Good,SI1,E,1.32,5174.242424242424
Good,SI1,E,1.5,7707.333333333333
Good,SI1,E,1.51,7258.278145695364
Good,SI1,E,1.52,7286.184210526316
Good,SI1,E,1.53,7387.581699346405
Good,SI1,E,1.6,7791.875
Good,SI1,E,1.71,7148.538011695907
Good,SI1,E,1.73,8369.364161849711
Good,SI1,E,2.01,7508.955223880598
Good,SI1,F,0.3,1854.6666666666667
Good,SI1,F,0.31,1743.5483870967741
Good,SI1,F,0.32,1650.0
Good,SI1,F,0.33,1624.2424242424242
Good,SI1,F,0.35,1822.8571428571431
Good,SI1,F,0.39,2101.2820512820513
Good,SI1,F,0.4,1891.6666666666667
Good,SI1,F,0.41,1833.6585365853662
Good,SI1,F,0.42,1816.190476190476
Good,SI1,F,0.43,1962.7906976744187
Good,SI1,F,0.44,2313.6363636363635
Good,SI1,F,0.48,2070.8333333333335
Good,SI1,F,0.5,2144.0
Good,SI1,F,0.51,2577.0308123249297
Good,SI1,F,0.52,2591.3461538461534
Good,SI1,F,0.53,2571.698113207547
Good,SI1,F,0.55,2545.454545454545
Good,SI1,F,0.56,2392.8571428571427
Good,SI1,F,0.57,2392.982456140351
Good,SI1,F,0.58,2393.1034482758623
Good,SI1,F,0.59,2270.3389830508477
Good,SI1,F,0.6,2471.666666666667
Good,SI1,F,0.65,2835.3846153846152
Good,SI1,F,0.66,3056.060606060606
Good,SI1,F,0.67,2831.3432835820895
Good,SI1,F,0.68,2939.705882352941
Good,SI1,F,0.69,2827.536231884058
Good,SI1,F,0.7,3188.5
Good,SI1,F,0.71,3290.704225352113
Good,SI1,F,0.72,3451.851851851852
Good,SI1,F,0.73,3335.6164383561645
Good,SI1,F,0.77,3526.6233766233763
Good,SI1,F,0.8,3676.25
Good,SI1,F,0.81,3355.555555555555
Good,SI1,F,0.89,4115.730337078651
Good,SI1,F,0.9,4350.529100529101
Good,SI1,F,0.91,4102.417582417582
Good,SI1,F,0.92,4702.173913043478
Good,SI1,F,1.0,4628.272727272727
Good,SI1,F,1.01,4689.87898789879
Good,SI1,F,1.02,4758.823529411765
Good,SI1,F,1.04,4642.307692307692
Good,SI1,F,1.05,4503.809523809524
Good,SI1,F,1.07,5197.196261682243
Good,SI1,F,1.09,3845.8715596330276
Good,SI1,F,1.11,5197.297297297297
Good,SI1,F,1.19,4894.957983193278
Good,SI1,F,1.29,6068.217054263566
Good,SI1,F,1.36,5291.911764705882
Good,SI1,F,1.41,5824.113475177305
Good,SI1,F,1.5,7388.333333333333
Good,SI1,F,1.51,8512.582781456953
Good,SI1,F,1.59,7368.553459119496
Good,SI1,F,1.63,7388.957055214724
Good,SI1,F,1.72,7872.093023255814
Good,SI1,F,2.0,9111.25
Good,SI1,G,0.3,1651.6666666666667
Good,SI1,G,0.31,1570.9677419354837
Good,SI1,G,0.32,1490.625
Good,SI1,G,0.33,1490.9090909090908
Good,SI1,G,0.34,1491.1764705882351
Good,SI1,G,0.35,1701.4285714285716
Good,SI1,G,0.4,1637.5
Good,SI1,G,0.41,1763.4146341463415
Good,SI1,G,0.42,1695.2380952380954
Good,SI1,G,0.43,1637.2093023255813
Good,SI1,G,0.48,1904.1666666666667
Good,SI1,G,0.5,2477.2
Good,SI1,G,0.51,2432.8431372549016
Good,SI1,G,0.52,2391.153846153846
Good,SI1,G,0.53,2482.075471698113
Good,SI1,G,0.54,2392.5925925925926
Good,SI1,G,0.57,2392.982456140351
Good,SI1,G,0.58,2312.931034482759
Good,SI1,G,0.6,2429.166666666667
Good,SI1,G,0.65,2812.3076923076924
Good,SI1,G,0.7,3011.904761904762
Good,SI1,G,0.71,3145.070422535211
Good,SI1,G,0.72,2807.6388888888887
Good,SI1,G,0.74,2520.2702702702704
Good,SI1,G,0.76,3219.736842105263
Good,SI1,G,0.77,3081.8181818181815
Good,SI1,G,0.79,3450.632911392405
Good,SI1,G,0.8,3384.1666666666665
Good,SI1,G,0.84,3419.0476190476193
Good,SI1,G,0.85,2640.0
Good,SI1,G,0.9,4057.1980676328503
Good,SI1,G,0.91,4243.076923076923
Good,SI1,G,0.92,4444.565217391304
Good,SI1,G,0.93,4742.652329749104
Good,SI1,G,0.96,4410.416666666667
Good,SI1,G,1.0,4902.636363636364
Good,SI1,G,1.01,4522.95792079208
Good,SI1,G,1.02,4911.274509803921
Good,SI1,G,1.1,4542.727272727272
Good,SI1,G,1.18,4839.406779661017
Good,SI1,G,1.2,4023.3333333333335
Good,SI1,G,1.21,4625.619834710744
Good,SI1,G,1.26,5455.555555555556
Good,SI1,G,1.31,5455.725190839695
Good,SI1,G,1.41,5487.943262411348
Good,SI1,G,1.5,6917.222222222223
Good,SI1,G,1.51,6131.12582781457
Good,SI1,G,1.52,6163.157894736842
Good,SI1,G,1.59,5308.805031446541
Good,SI1,G,1.7,6576.470588235295
Good,SI1,G,2.0,8951.0
Good,SI1,G,2.01,9099.701492537313
Good,SI1,G,2.19,6382.648401826485
Good,SI1,H,0.3,1598.1481481481483
Good,SI1,H,0.31,1517.7419354838712
Good,SI1,H,0.32,1487.9464285714287
Good,SI1,H,0.34,1644.1176470588234
Good,SI1,H,0.35,1440.0
Good,SI1,H,0.36,1847.2222222222224
Good,SI1,H,0.37,1433.7837837837837
Good,SI1,H,0.38,1665.7894736842104
Good,SI1,H,0.4,1685.0
Good,SI1,H,0.41,1823.1707317073171
Good,SI1,H,0.42,1629.3650793650795
Good,SI1,H,0.44,1665.909090909091
Good,SI1,H,0.5,2034.0
Good,SI1,H,0.51,2192.156862745098
Good,SI1,H,0.52,2076.9230769230767
Good,SI1,H,0.53,2274.213836477987
Good,SI1,H,0.54,2115.740740740741
Good,SI1,H,0.55,2216.363636363636
Good,SI1,H,0.56,2137.5
Good,SI1,H,0.57,2136.842105263158
Good,SI1,H,0.7,2948.3333333333335
Good,SI1,H,0.71,3030.382293762576
Good,SI1,H,0.72,3330.5555555555557
Good,SI1,H,0.77,3113.636363636364
Good,SI1,H,0.81,3168.5185185185182
Good,SI1,H,0.9,3768.7301587301586
Good,SI1,H,0.91,3752.4725274725274
Good,SI1,H,0.97,4144.329896907217
Good,SI1,H,1.0,4428.615384615385
Good,SI1,H,1.01,4534.034653465346
Good,SI1,H,1.02,4404.166666666666
Good,SI1,H,1.03,4450.9708737864075
Good,SI1,H,1.05,4568.253968253968
Good,SI1,H,1.07,4515.887850467289
Good,SI1,H,1.09,4311.926605504586
Good,SI1,H,1.1,4664.545454545454
Good,SI1,H,1.11,4112.162162162162
Good,SI1,H,1.12,4548.214285714285
Good,SI1,H,1.14,4813.1578947368425
Good,SI1,H,1.15,4352.173913043479
Good,SI1,H,1.16,4850.862068965518
Good,SI1,H,1.2,4982.222222222223
Good,SI1,H,1.21,4468.5950413223145
Good,SI1,H,1.23,4625.609756097561
Good,SI1,H,1.25,5426.4
Good,SI1,H,1.31,5234.3511450381675
Good,SI1,H,1.5,6332.88888888889
Good,SI1,H,1.51,6455.298013245033
Good,SI1,H,1.52,6409.374999999999
Good,SI1,H,1.56,5039.74358974359
Good,SI1,H,1.58,6186.0759493670885
Good,SI1,H,1.7,6184.411764705883
Good,SI1,H,1.74,6914.942528735633
Good,SI1,H,2.0,8325.0
Good,SI1,H,2.01,7633.731343283583
Good,SI1,H,2.1,5771.9047619047615
Good,SI1,H,2.14,6726.6355140186915
Good,SI1,H,2.18,5883.027522935779
Good,SI1,I,0.3,1380.0000000000002
Good,SI1,I,0.31,1473.3870967741934
Good,SI1,I,0.32,1436.71875
Good,SI1,I,0.33,1486.6666666666665
Good,SI1,I,0.34,1501.470588235294
Good,SI1,I,0.35,1540.0
Good,SI1,I,0.36,1350.0
Good,SI1,I,0.38,1563.157894736842
Good,SI1,I,0.4,1490.0
Good,SI1,I,0.41,1701.219512195122
Good,SI1,I,0.51,1880.392156862745
Good,SI1,I,0.52,2063.4615384615386
Good,SI1,I,0.53,1949.0566037735848
Good,SI1,I,0.55,1979.9999999999998
Good,SI1,I,0.57,1880.7017543859652
Good,SI1,I,0.7,2864.4642857142862
Good,SI1,I,0.71,2581.690140845071
Good,SI1,I,0.72,2651.388888888889
Good,SI1,I,0.76,2518.4210526315787
Good,SI1,I,0.78,2712.8205128205127
Good,SI1,I,0.79,2651.898734177215
Good,SI1,I,0.88,2919.886363636364
Good,SI1,I,0.9,3343.8888888888887
Good,SI1,I,0.91,2829.304029304029
Good,SI1,I,0.92,3534.782608695652
Good,SI1,I,1.0,3872.25
Good,SI1,I,1.01,3709.9009900990095
Good,SI1,I,1.02,3919.607843137255
Good,SI1,I,1.1,3921.8181818181815
Good,SI1,I,1.14,3658.3333333333335
Good,SI1,I,1.17,4059.82905982906
Good,SI1,I,1.2,4298.88888888889
Good,SI1,I,1.21,4340.495867768595
Good,SI1,I,1.5,5369.52380952381
Good,SI1,I,1.51,5072.582781456954
Good,SI1,I,1.52,5969.407894736842
Good,SI1,I,1.53,5290.849673202614
Good,SI1,I,1.56,4003.846153846154
Good,SI1,I,1.63,5915.950920245399
Good,SI1,I,1.71,5778.362573099415
Good,SI1,I,2.0,6906.5
Good,SI1,I,2.01,6835.607675906184
Good,SI1,I,2.02,6577.227722772277
Good,SI1,I,2.03,7556.157635467981
Good,SI1,I,2.06,7242.718446601942
Good,SI1,I,2.22,7725.675675675675
Good,SI1,I,2.4,7725.416666666667
Good,SI1,J,0.3,1315.8333333333335
Good,SI1,J,0.31,1170.967741935484
Good,SI1,J,0.32,1168.75
Good,SI1,J,0.48,2064.5833333333335
Good,SI1,J,0.5,1824.0
Good,SI1,J,0.51,2100.0
Good,SI1,J,0.62,1800.0
Good,SI1,J,0.63,1800.0
Good,SI1,J,0.7,2060.0
Good,SI1,J,0.71,2471.830985915493
Good,SI1,J,0.72,2148.6111111111113
Good,SI1,J,0.74,2781.0810810810813
Good,SI1,J,0.75,2810.0
Good,SI1,J,0.76,2380.2631578947367
Good,SI1,J,0.82,2544.5121951219517
Good,SI1,J,0.83,2676.7068273092373
Good,SI1,J,0.85,2680.0
Good,SI1,J,0.9,3089.4444444444443
Good,SI1,J,0.93,2621.505376344086
Good,SI1,J,1.0,3729.5
Good,SI1,J,1.01,3617.8217821782177
Good,SI1,J,1.03,2771.8446601941746
Good,SI1,J,1.04,3275.9615384615386
Good,SI1,J,1.11,3496.396396396396
Good,SI1,J,1.12,3495.982142857142
Good,SI1,J,1.17,3464.957264957265
Good,SI1,J,1.22,3780.3278688524592
Good,SI1,J,1.25,4088.0
Good,SI1,J,1.26,3376.9841269841268
Good,SI1,J,1.28,3810.9375
Good,SI1,J,1.3,4032.3076923076924
Good,SI1,J,1.5,4249.777777777777
Good,SI1,J,1.51,4527.483443708609
Good,SI1,J,1.52,4537.5
Good,SI1,J,1.54,4772.077922077922
Good,SI1,J,1.67,4798.203592814371
Good,SI1,J,1.73,4783.236994219653
Good,SI1,J,2.0,5295.25
Good,SI1,J,2.01,5427.860696517414
Good,SI1,J,2.02,6335.6435643564355
Good,SI1,J,2.06,5701.941747572815
Good,SI1,J,2.25,6794.222222222223
Good,SI1,J,2.28,6293.859649122807
Good,SI2,D,0.3,1536.6666666666667
Good,SI2,D,0.31,1671.4285714285713
Good,SI2,D,0.32,1637.0535714285713
Good,SI2,D,0.33,1490.9090909090908
Good,SI2,D,0.4,1688.2142857142858
Good,SI2,D,0.41,1556.09756097561
Good,SI2,D,0.42,1554.7619047619048
Good,SI2,D,0.43,1555.8139534883721
Good,SI2,D,0.5,2072.5
Good,SI2,D,0.51,2363.921568627451
Good,SI2,D,0.52,2250.9615384615386
Good,SI2,D,0.53,2450.314465408805
Good,SI2,D,0.54,2550.0
Good,SI2,D,0.55,2312.7272727272725
Good,SI2,D,0.56,2246.428571428571
Good,SI2,D,0.58,2694.8275862068967
Good,SI2,D,0.61,2332.786885245902
Good,SI2,D,0.62,2274.1935483870966
Good,SI2,D,0.7,3342.1428571428573
Good,SI2,D,0.71,3129.5774647887324
Good,SI2,D,0.72,3384.7222222222226
Good,SI2,D,0.75,3388.0
Good,SI2,D,0.77,3461.038961038961
Good,SI2,D,0.78,3115.3846153846152
Good,SI2,D,0.8,2786.25
Good,SI2,D,0.81,3413.58024691358
Good,SI2,D,0.9,4162.444444444443
Good,SI2,D,0.91,3947.472527472527
Good,SI2,D,0.92,3970.0
Good,SI2,D,0.93,4127.956989247312
Good,SI2,D,0.94,3324.468085106383
Good,SI2,D,0.95,3383.157894736842
Good,SI2,D,0.96,3561.4583333333335
Good,SI2,D,1.0,4106.142857142857
Good,SI2,D,1.01,4343.91380314502
Good,SI2,D,1.02,4014.117647058823
Good,SI2,D,1.03,3844.660194174757
Good,SI2,D,1.05,4342.857142857143
Good,SI2,D,1.07,4401.869158878504
Good,SI2,D,1.11,4455.855855855856
Good,SI2,D,1.13,3899.115044247788
Good,SI2,D,1.17,3634.6153846153848
Good,SI2,D,1.18,4379.661016949152
Good,SI2,D,1.2,5286.666666666667
Good,SI2,D,1.3,4911.538461538461
Good,SI2,D,1.33,4625.563909774436
Good,SI2,D,1.41,5319.858156028369
Good,SI2,D,1.5,5586.666666666666
Good,SI2,D,1.51,5515.452538631346
Good,SI2,D,2.0,8547.0
Good,SI2,D,2.01,7964.676616915423
Good,SI2,D,2.03,6457.635467980296
Good,SI2,E,0.3,1403.3333333333335
Good,SI2,E,0.34,1503.9215686274508
Good,SI2,E,0.35,1545.0000000000002
Good,SI2,E,0.36,1402.7777777777778
Good,SI2,E,0.4,1717.9166666666667
Good,SI2,E,0.41,1702.4390243902442
Good,SI2,E,0.43,1702.325581395349
Good,SI2,E,0.44,1554.5454545454545
Good,SI2,E,0.45,1511.111111111111
Good,SI2,E,0.47,1795.744680851064
Good,SI2,E,0.5,2182.8
Good,SI2,E,0.52,2229.8076923076924
Good,SI2,E,0.53,2143.396226415094
Good,SI2,E,0.54,2122.222222222222
Good,SI2,E,0.56,2092.8571428571427
Good,SI2,E,0.57,2129.824561403509
Good,SI2,E,0.59,2249.1525423728813
Good,SI2,E,0.61,2308.1967213114754
Good,SI2,E,0.62,2150.0
Good,SI2,E,0.7,3021.758241758242
Good,SI2,E,0.71,2748.5915492957747
Good,SI2,E,0.72,3205.5555555555557
Good,SI2,E,0.73,3271.232876712329
Good,SI2,E,0.75,3436.6666666666665
Good,SI2,E,0.76,3526.315789473684
Good,SI2,E,0.77,2841.5584415584417
Good,SI2,E,0.8,3337.9166666666665
Good,SI2,E,0.89,3065.1685393258426
Good,SI2,E,0.9,3854.962962962963
Good,SI2,E,0.91,3915.7509157509157
Good,SI2,E,0.92,3427.173913043478
Good,SI2,E,1.0,4105.545454545455
Good,SI2,E,1.01,4256.587966488957
Good,SI2,E,1.02,4191.176470588235
Good,SI2,E,1.03,4126.21359223301
Good,SI2,E,1.04,4125.0
Good,SI2,E,1.05,4003.809523809524
Good,SI2,E,1.06,4016.0377358490564
Good,SI2,E,1.07,4161.682242990654
Good,SI2,E,1.08,4350.925925925925
Good,SI2,E,1.1,3695.454545454545
Good,SI2,E,1.11,4082.8828828828823
Good,SI2,E,1.18,3450.0
Good,SI2,E,1.2,4620.0
Good,SI2,E,1.21,4782.644628099174
Good,SI2,E,1.24,4684.677419354839
Good,SI2,E,1.36,4703.676470588235
